user_id,user_session,product_id,price,category_code,brand,num_views_product,purchased,start_time,end_time,num_views_session,duration,start_hour,start_minute,start_dayofweek,sessions_precedentes,num_prev_and_current_product_views,num_prev_product_views
442509405,ef5a7406-1d44-4ca3-8ea0-ce0ce75a2bc8,1004856,130.99,electronics.smartphone,samsung,1,false,2019-10-29T07:54:55.000Z,2019-10-29T07:54:55.000Z,1,0,7,54,3,0,1,0
442581769,dbc2a9b9-4926-489f-9c00-28a40c361ea6,1004751,195.36,electronics.smartphone,samsung,2,false,2019-10-27T18:37:13.000Z,2019-10-27T18:40:01.000Z,7,168,18,37,1,0,2,0
442670610,c21f3da7-984f-48aa-b85b-6ff484f7d432,1004741,189.97,electronics.smartphone,xiaomi,1,false,2019-10-21T19:10:10.000Z,2019-10-21T19:11:13.000Z,3,63,19,10,2,0,1,0
442670610,08ba6359-497e-4e03-a748-d8d65f709a8d,1004741,189.97,electronics.smartphone,xiaomi,1,false,2019-10-21T20:08:42.000Z,2019-10-21T20:13:47.000Z,5,305,20,8,2,2,2,1
442670610,c21f3da7-984f-48aa-b85b-6ff484f7d432,1004856,131.02,electronics.smartphone,samsung,1,false,2019-10-21T19:10:10.000Z,2019-10-21T19:11:13.000Z,3,63,19,10,2,0,1,0
443588924,e8e79eef-88c1-4f1b-aae6-ff46fe47e8b6,18200001,308.61,electronics.audio.acoustic,sony,2,false,2019-11-02T12:43:03.000Z,2019-11-02T12:46:30.000Z,5,207,12,43,7,3,2,0
443643560,53ce7a23-c3cd-49c7-ae15-002c2d603420,2300303,51.22,electronics.camera.video,prolike,1,false,2019-11-03T11:33:14.000Z,2019-11-03T11:36:57.000Z,4,223,11,33,1,3,1,0
443643560,48ae4056-30bb-4d52-a7c9-b5a1ccb6bce1,16900229,26.9,furniture.kitchen.table,homeart,2,false,2019-10-27T11:33:41.000Z,2019-10-27T12:21:53.000Z,15,2892,11,33,1,0,2,0
443706410,0f3cfae2-0960-46ff-9890-b2d965622abf,1004856,131.51,electronics.smartphone,samsung,1,false,2019-10-25T07:53:30.000Z,2019-10-25T07:53:30.000Z,1,0,7,53,6,0,1,0
444067512,80907e40-94fd-4f96-9e2d-031c46e8ae2e,51800035,253.8,"","",1,false,2019-10-23T06:35:57.000Z,2019-10-23T06:39:31.000Z,5,214,6,35,4,0,1,0
444253578,c2ebf943-3aac-4eb1-b8e3-73f4ace9fbb5,9200528,270.25,computers.peripherals.keyboard,apple,1,false,2019-10-31T13:39:18.000Z,2019-10-31T13:53:52.000Z,5,874,13,39,5,2,1,0
444261942,fac301df-4e09-4a8c-ac22-dcfc56d1885f,3801170,46.31,appliances.iron,redmond,1,false,2019-11-03T02:00:56.000Z,2019-11-03T02:02:43.000Z,3,107,2,0,1,7,1,0
444261942,414ba6ca-4aa7-4f6f-ba68-802cc3ce54f3,31501171,57.66,"",luminarc,1,false,2019-10-20T03:19:46.000Z,2019-10-20T03:19:46.000Z,1,0,3,19,1,4,1,0
444310598,f64966b9-c4c8-430a-b4e8-5d0a64e66fc7,17200829,591.78,furniture.living_room.sofa,"",1,false,2019-11-02T19:01:40.000Z,2019-11-02T19:12:43.000Z,13,663,19,1,7,6,1,0
444826706,d701a9d1-a8eb-4e70-ba3d-dabd10503f77,1002633,358.31,electronics.smartphone,apple,1,false,2019-11-01T19:45:44.000Z,2019-11-01T19:45:44.000Z,1,0,19,45,6,0,1,0
444994700,ae64b8ca-b3d9-4b66-a7bf-d7496d078261,6300680,30.86,appliances.kitchen.kettle,redmond,2,false,2019-10-21T16:09:45.000Z,2019-10-21T16:17:46.000Z,4,481,16,9,2,0,2,0
445238974,8dc93c32-9d92-4cb4-bd80-be89042ffed6,28101436,313.52,"",kartal,1,false,2019-10-20T17:15:45.000Z,2019-10-20T17:21:26.000Z,7,341,17,15,1,0,1,0
445396774,f4f58f3b-e5c7-46d4-9957-73b4f90c0e35,1004886,128.67,electronics.smartphone,oppo,1,false,2019-11-03T10:58:32.000Z,2019-11-03T11:02:24.000Z,6,232,10,58,1,0,1,0
445755459,90a6e669-6f95-4e84-8ab5-6f96e1f3ef7a,1002528,566.04,electronics.smartphone,apple,1,false,2019-10-20T13:29:56.000Z,2019-10-20T13:29:56.000Z,1,0,13,29,1,0,1,0
445910807,bcbd5c62-4da0-4db9-9899-eb38e2fb36ca,3700967,257.38,appliances.environment.vacuum,philips,1,false,2019-10-31T18:04:16.000Z,2019-10-31T18:12:10.000Z,7,474,18,4,5,7,1,0
445910807,bef5fcb1-febb-43e4-91cc-a348617e44ed,3701259,1008.45,appliances.environment.vacuum,makita,1,false,2019-10-30T08:37:06.000Z,2019-10-30T08:37:21.000Z,2,15,8,37,4,6,1,0
445910807,ef80ee20-2168-448e-8dc3-ea7a243dfdb8,18001486,7.44,"",nillkin,1,false,2019-10-22T03:49:35.000Z,2019-10-22T03:49:45.000Z,2,10,3,49,3,0,1,0
446308239,b41bbe24-f1ab-4f1f-821c-e9947fb684a6,1004840,945.96,electronics.smartphone,huawei,3,false,2019-11-02T18:19:29.000Z,2019-11-02T18:20:43.000Z,1,74,18,19,7,0,3,0
446358956,3626c607-9a4e-4401-af8b-6df300b8f79b,1004794,221.87,electronics.smartphone,xiaomi,2,false,2019-10-27T08:37:05.000Z,2019-10-27T08:38:07.000Z,1,62,8,37,1,0,2,0
446358956,1648a40e-727f-4774-8cfc-1db0e332dc51,1004794,221.87,electronics.smartphone,xiaomi,1,false,2019-10-27T10:29:19.000Z,2019-10-27T10:29:19.000Z,1,0,10,29,1,1,3,2
446358956,7eb54dd6-03b5-4cc8-9561-168f6cc249ac,1004794,221.87,electronics.smartphone,xiaomi,2,false,2019-10-27T13:07:21.000Z,2019-10-27T13:07:51.000Z,1,30,13,7,1,4,5,3
446612050,606de77a-15e3-4b90-bc8c-ce1a05abcaac,18400006,69.5,"",pioneer,1,false,2019-10-26T12:08:23.000Z,2019-10-26T12:11:36.000Z,5,193,12,8,7,0,1,0
446612050,606de77a-15e3-4b90-bc8c-ce1a05abcaac,18400081,167.31,"",pride,1,false,2019-10-26T12:08:23.000Z,2019-10-26T12:11:36.000Z,5,193,12,8,7,0,1,0
446840314,4c215413-1556-4302-90f3-f7eea9fb12ab,28712565,89.84,apparel.shoes,respect,1,false,2019-10-22T08:58:08.000Z,2019-10-22T08:58:48.000Z,2,40,8,58,3,1,1,0
446960638,de938675-ab31-448a-a6c0-e06d66256812,15100382,1188.68,"",helvetia,1,false,2019-10-29T03:54:20.000Z,2019-10-29T03:54:20.000Z,1,0,3,54,3,1,1,0
447022209,56b9ffc3-78e2-4d9a-bb95-e9a70646b18d,8800773,73.32,electronics.telephone,nokia,1,false,2019-10-21T13:31:22.000Z,2019-10-21T13:34:28.000Z,2,186,13,31,2,1,1,0
447299231,90c8f347-1366-4468-becd-6823d9b1bd80,26300772,262.51,"",sokolov,1,false,2019-10-29T02:14:23.000Z,2019-10-29T02:20:33.000Z,7,370,2,14,3,0,1,0
447613288,3aaae33f-48cd-4ca3-bb6f-3187dbba8d46,26400194,250.46,"","",1,false,2019-10-26T12:04:08.000Z,2019-10-26T12:04:08.000Z,1,0,12,4,7,0,1,0
447672181,8fc5ab9e-3545-48f4-86ab-03fb89cbf824,34800448,101.08,"",carfashion,1,false,2019-10-28T11:06:17.000Z,2019-10-28T11:09:31.000Z,5,194,11,6,2,1,1,0
447747871,d85ea3e5-975c-482c-81c3-4f40e9a32020,26017779,7.68,"","",1,false,2019-10-20T11:42:47.000Z,2019-10-20T11:55:51.000Z,9,784,11,42,1,1,1,0
447789731,5dfa0c02-2216-40ed-9e92-194d5bbca213,1004669,74.39,electronics.smartphone,xiaomi,1,false,2019-10-27T11:34:24.000Z,2019-10-27T11:34:24.000Z,1,0,11,34,1,0,1,0
448252433,f3ce7f63-03ac-4189-b59d-da3e6eb1760f,1802091,176.84,electronics.video.tv,artel,1,false,2019-11-03T10:37:08.000Z,2019-11-03T10:46:03.000Z,9,535,10,37,1,0,1,0
448252433,f3ce7f63-03ac-4189-b59d-da3e6eb1760f,2702611,128.68,appliances.kitchen.refrigerators,arg,1,false,2019-11-03T10:37:08.000Z,2019-11-03T10:46:03.000Z,9,535,10,37,1,0,1,0
448306066,e2840806-f38a-44ea-aff9-bbbb3b71e06b,26900072,46.33,sport.trainer,"",1,false,2019-11-02T18:20:27.000Z,2019-11-02T18:21:56.000Z,2,89,18,20,7,0,1,0
448543197,ae40d9e4-4fb8-4f22-87be-e5826e2398ec,12701293,48.91,"",triangle,1,false,2019-11-04T14:00:18.000Z,2019-11-04T14:01:41.000Z,2,83,14,0,2,0,1,0
448550901,e90b2f75-8d68-4cfc-a70a-8b0f37609d3e,1002101,370.64,electronics.smartphone,samsung,1,false,2019-10-26T19:02:06.000Z,2019-10-26T19:05:19.000Z,3,193,19,2,7,0,1,0
448827230,4c44f6f2-579c-40e5-89e0-7905a96218ac,28101292,7.72,"",confetti,1,false,2019-10-20T19:31:54.000Z,2019-10-20T19:31:54.000Z,1,0,19,31,1,0,1,0
448881646,bbcb4f67-04ac-4d8b-9d30-bfa8b0da4706,1306922,690.64,computers.notebook,asus,1,false,2019-11-04T16:04:58.000Z,2019-11-04T16:25:14.000Z,26,1216,16,4,2,1,1,0
448881646,bbcb4f67-04ac-4d8b-9d30-bfa8b0da4706,1307336,334.6,computers.notebook,asus,1,false,2019-11-04T16:04:58.000Z,2019-11-04T16:25:14.000Z,26,1216,16,4,2,1,1,0
448881646,bbcb4f67-04ac-4d8b-9d30-bfa8b0da4706,1307436,478.26,computers.notebook,asus,1,false,2019-11-04T16:04:58.000Z,2019-11-04T16:25:14.000Z,26,1216,16,4,2,1,1,0
448929411,ba809997-0702-49dd-872e-f31e1bb7d1c5,1005135,1697.08,electronics.smartphone,apple,2,false,2019-10-27T10:18:10.000Z,2019-10-27T10:19:08.000Z,2,58,10,18,1,0,2,0
448992151,2e423fa7-fbc4-4455-8c7c-ca69fea349f9,7005387,469.76,kids.carriage,tutis,1,false,2019-10-30T17:33:48.000Z,2019-10-30T17:53:35.000Z,2,1187,17,33,4,0,1,0
449120695,9b30d06f-3a32-4aaa-a6df-a003d4f4b6ed,17200225,543.1,furniture.living_room.sofa,"",1,false,2019-10-30T11:43:41.000Z,2019-10-30T11:50:07.000Z,9,386,11,43,4,0,1,0
449390547,896fe588-2267-4e6c-8042-2f57804a65d2,1004870,283.89,electronics.smartphone,samsung,2,false,2019-10-22T04:39:18.000Z,2019-10-22T04:46:16.000Z,2,418,4,39,3,0,2,0
449830403,e5b9a7fa-c906-4667-bba9-82db15a90406,1004776,183.51,electronics.smartphone,xiaomi,1,false,2019-10-20T15:26:19.000Z,2019-10-20T15:26:19.000Z,1,0,15,26,1,0,1,0
449830403,f0e1d17b-04d9-4639-b83b-e0bc576c7ba4,1004776,183.27,electronics.smartphone,xiaomi,3,false,2019-11-02T16:44:36.000Z,2019-11-02T16:46:13.000Z,2,97,16,44,7,1,4,1
449931897,402a64fa-185c-4d49-a9ee-8325055b7bcb,21400098,379.42,electronics.clocks,casio,1,false,2019-10-23T01:06:57.000Z,2019-10-23T01:06:57.000Z,1,0,1,6,4,0,1,0
449989986,ef615401-f314-4969-9b34-846cc3ac7b56,41600025,752.92,"",fisher,1,false,2019-10-24T05:27:50.000Z,2019-10-24T05:27:50.000Z,1,0,5,27,5,0,1,0
449993189,43c0a2c7-dea4-4db1-8606-726f133ccdf1,1004233,1297.3,electronics.smartphone,apple,1,false,2019-10-27T18:58:04.000Z,2019-10-27T18:58:04.000Z,1,0,18,58,1,0,1,0
449998415,ddacbbbb-ac12-490c-9c09-50b60ac12f01,2800601,450.44,appliances.kitchen.refrigerators,dauscher,2,false,2019-10-24T10:35:45.000Z,2019-10-24T10:40:39.000Z,4,294,10,35,5,0,2,0
450052722,c259d01c-512a-4d78-959f-1524aadefb35,1003768,485.54,electronics.smartphone,huawei,2,false,2019-10-23T07:08:43.000Z,2019-10-23T08:08:41.000Z,14,3598,7,8,4,0,2,0
450057417,8a240cc7-6c31-40bb-81d2-145dc75d0d0d,3601250,344.66,appliances.kitchen.washer,samsung,1,false,2019-11-03T15:09:03.000Z,2019-11-03T15:10:41.000Z,4,98,15,9,1,1,1,0
450139751,f8ee838f-7c24-4356-9800-babd1a1a97ca,42600162,38.61,"","",1,false,2019-11-04T05:40:55.000Z,2019-11-04T05:42:33.000Z,2,98,5,40,2,2,1,0
450139751,358a5bbf-8727-4752-b8aa-b04266bcc695,42600162,38.61,"","",1,false,2019-11-04T13:34:22.000Z,2019-11-04T13:34:22.000Z,1,0,13,34,2,3,2,1
450237761,140df542-d09d-4058-98e7-f6fb67a9b0b6,1004777,135.01,electronics.smartphone,xiaomi,2,false,2019-10-20T20:16:47.000Z,2019-10-20T20:18:59.000Z,1,132,20,16,1,0,2,0
450292533,70618fa1-d0e0-42cd-89df-d8d75295aa63,2800430,215.96,appliances.kitchen.refrigerators,"",1,false,2019-10-26T05:34:06.000Z,2019-10-26T05:38:18.000Z,4,252,5,34,7,0,1,0
450389664,9a29a967-d5ca-4bb4-8d97-3c384e4693f1,1003306,581.16,electronics.smartphone,apple,3,false,2019-10-23T19:47:00.000Z,2019-10-24T07:44:32.000Z,1,43052,19,47,4,1,3,0
450425765,22f639b1-f4fb-4a91-86f2-b93f9c6a854a,8902234,72.05,kids.toys,chicco,1,false,2019-11-03T16:43:19.000Z,2019-11-03T17:26:21.000Z,7,2582,16,43,1,1,1,0
450561767,b0085ecc-a340-48d4-a4da-5f56efe0f2f1,1002099,414.53,electronics.smartphone,samsung,1,false,2019-10-29T18:25:33.000Z,2019-10-29T18:25:33.000Z,1,0,18,25,3,1,1,0
450820761,832b13b6-a464-43c5-9b72-3d84e7748d37,26200133,256.38,"","",2,false,2019-11-02T23:34:14.000Z,2019-11-02T23:34:59.000Z,1,45,23,34,7,16,2,0
450859956,e23d550a-f638-4f65-abc6-98591718a84f,1600002,257.38,computers.peripherals.printer,canon,1,false,2019-10-20T09:26:44.000Z,2019-10-20T09:26:44.000Z,1,0,9,26,1,0,1,0
450859956,e80eb830-32ca-4c5f-83c3-2ad2da52835c,1600002,257.38,computers.peripherals.printer,canon,1,false,2019-10-20T09:27:37.000Z,2019-10-20T09:27:37.000Z,1,0,9,27,1,1,2,1
450859956,2e89edef-d043-4ae1-aa2f-5e9431ecc20e,1600002,257.38,computers.peripherals.printer,canon,1,false,2019-10-20T09:28:31.000Z,2019-10-20T09:28:31.000Z,1,0,9,28,1,2,3,2
450859956,c91c4edc-3757-49c0-9e21-66df681a4c11,1600002,257.38,computers.peripherals.printer,canon,1,false,2019-10-20T09:33:44.000Z,2019-10-20T09:33:44.000Z,1,0,9,33,1,3,4,3
450859956,f1ce8fbd-16eb-4326-a230-5761cb9fed55,1600002,257.38,computers.peripherals.printer,canon,1,false,2019-10-20T09:34:14.000Z,2019-10-20T09:34:14.000Z,1,0,9,34,1,4,5,4
451061740,5f87ec2f-11af-4242-bfe2-ff865cd25d3a,1201521,102.71,electronics.tablet,bq,1,false,2019-10-22T19:03:10.000Z,2019-10-22T19:04:48.000Z,2,98,19,3,3,0,1,0
451089544,b6a9f762-4690-49ad-b0f7-3dc19fad7c43,6200601,54.38,appliances.environment.air_heater,almacom,1,false,2019-10-22T18:38:42.000Z,2019-10-22T18:38:42.000Z,1,0,18,38,3,0,1,0
451127904,46ba1312-3c79-449f-b948-1185e115437f,3601505,488.82,appliances.kitchen.washer,samsung,1,false,2019-10-21T08:25:27.000Z,2019-10-21T08:27:39.000Z,4,132,8,25,2,1,1,0
451130682,05bf336f-3507-4299-af65-03d414c6d645,1003308,773.96,electronics.smartphone,apple,2,false,2019-10-29T09:04:32.000Z,2019-10-29T09:05:54.000Z,3,82,9,4,3,0,2,0
451201122,3e21a6bb-29fd-41bd-9ea8-8e9e4b4fd8e3,1306411,504.49,computers.notebook,lenovo,1,false,2019-10-29T19:32:32.000Z,2019-10-29T19:52:28.000Z,18,1196,19,32,3,10,1,0
451201122,ed463a6e-2c32-4994-91b2-f29cf7e8130c,28900017,154.2,"",fujifilm,1,false,2019-10-29T14:41:56.000Z,2019-10-29T14:44:49.000Z,4,173,14,41,3,7,1,0
451711591,87981fdd-033d-42c2-bc54-9269762696d5,15100106,669.23,"",imperial,1,false,2019-10-31T03:32:21.000Z,2019-10-31T03:40:15.000Z,11,474,3,32,5,4,1,0
451711591,87981fdd-033d-42c2-bc54-9269762696d5,15100243,961.93,"","",1,false,2019-10-31T03:32:21.000Z,2019-10-31T03:40:15.000Z,11,474,3,32,5,4,1,0
451711591,0c2a229a-d326-4b97-bd83-060845f541ae,22700096,234.24,"","",3,false,2019-10-23T03:52:06.000Z,2019-10-23T04:00:04.000Z,7,478,3,52,4,1,3,0
451712283,7dbb0b81-9fdf-4ca0-8b03-a2b9c50b3361,17303023,59.15,"","",3,false,2019-11-04T03:02:19.000Z,2019-11-04T03:04:33.000Z,4,134,3,2,2,4,3,0
451723603,4ff30407-b412-4c7a-9b63-4d40a8bd7fb1,28716510,113.0,apparel.shoes.keds,respect,1,false,2019-10-26T12:14:00.000Z,2019-10-26T12:24:29.000Z,9,629,12,14,7,0,1,0
452115893,2e53a46b-7312-41d9-91f7-06721ae568da,1005135,1734.2,electronics.smartphone,apple,1,false,2019-10-21T04:30:55.000Z,2019-10-21T05:10:21.000Z,8,2366,4,30,2,1,1,0
452208922,3186f8ac-b27a-4d14-9afe-0d41e743d856,28715851,89.84,apparel.shoes,respect,1,false,2019-11-02T04:58:47.000Z,2019-11-02T08:51:26.000Z,21,13959,4,58,7,1,1,0
452378065,4ec63af5-a7a0-4aa3-963e-37242c66faf0,12719897,57.4,"",maxtrek,2,false,2019-10-22T09:06:09.000Z,2019-10-22T09:13:32.000Z,6,443,9,6,3,0,2,0
452378065,1d67731e-d43c-44f2-9d28-74fc3f4e762c,12719897,57.4,"",maxtrek,2,false,2019-10-22T11:10:13.000Z,2019-10-22T11:56:01.000Z,5,2748,11,10,3,1,4,2
452525914,eee5c785-596f-4e36-8421-4ca2987e228f,1004565,164.93,electronics.smartphone,huawei,1,false,2019-11-02T11:11:59.000Z,2019-11-02T11:11:59.000Z,1,0,11,11,7,0,1,0
452525914,1278ba5e-f11b-4dde-8e04-e200d45d2fef,1004565,164.93,electronics.smartphone,huawei,1,false,2019-11-02T11:15:04.000Z,2019-11-02T11:18:44.000Z,1,220,11,15,7,1,2,1
452525914,5817304c-310e-43e1-93c8-49e420b40e86,1004565,164.93,electronics.smartphone,huawei,1,false,2019-11-02T11:26:17.000Z,2019-11-02T11:26:17.000Z,1,0,11,26,7,2,3,2
452556799,d6ca2f74-1530-4436-bd00-acc1d0713fa6,1004659,727.33,electronics.smartphone,samsung,2,false,2019-10-21T08:29:55.000Z,2019-10-21T08:31:08.000Z,1,73,8,29,2,1,2,0
452556799,3dd28085-d8ac-4945-b4e1-a2f015633536,1004659,726.65,electronics.smartphone,samsung,3,false,2019-10-22T11:40:03.000Z,2019-10-22T11:45:49.000Z,1,346,11,40,3,3,5,2
452556799,200543d6-a637-47ff-a100-2adba96768f0,1004659,726.65,electronics.smartphone,samsung,1,false,2019-10-22T13:42:10.000Z,2019-10-22T13:42:10.000Z,1,0,13,42,3,4,6,5
452683992,d563b054-7411-4334-b304-aeddafbba5eb,32801130,409.15,"",riviera,2,false,2019-10-29T10:03:10.000Z,2019-10-29T10:07:41.000Z,3,271,10,3,3,0,2,0
452818851,06640140-9c01-44d9-8369-393001882405,32401282,52.77,"","",1,false,2019-10-20T08:41:44.000Z,2019-10-20T08:41:44.000Z,1,0,8,41,1,0,1,0
452838078,5488478a-cad8-41be-a287-8a67eabe6154,1801739,296.44,electronics.video.tv,samsung,1,false,2019-11-05T08:52:36.000Z,2019-11-05T08:52:36.000Z,1,0,8,52,3,0,1,0
452845945,a57d2257-30db-4d11-a3c5-6732bff8a8be,9300004,594.44,"",sony,1,false,2019-10-30T15:29:41.000Z,2019-11-05T13:42:41.000Z,24,511980,15,29,4,0,1,0
452845945,a57d2257-30db-4d11-a3c5-6732bff8a8be,12716344,42.99,"",aplus,1,false,2019-10-30T15:29:41.000Z,2019-11-05T13:42:41.000Z,24,511980,15,29,4,0,1,0
452845945,a57d2257-30db-4d11-a3c5-6732bff8a8be,12719520,40.54,"",mazzini,1,false,2019-10-30T15:29:41.000Z,2019-11-05T13:42:41.000Z,24,511980,15,29,4,0,1,0
452910158,11a7c1a3-d7b5-4fb8-87de-601a8eebe3ff,5100572,431.39,electronics.clocks,apple,1,false,2019-10-28T15:38:03.000Z,2019-10-28T15:38:03.000Z,1,0,15,38,2,0,1,0
453017933,45a5785c-feae-4780-9bab-64dbcaff0c4e,1003461,373.21,electronics.smartphone,xiaomi,2,false,2019-10-23T17:15:52.000Z,2019-10-23T17:43:07.000Z,27,1635,17,15,4,1,2,0
453017933,45a5785c-feae-4780-9bab-64dbcaff0c4e,1004781,267.69,electronics.smartphone,huawei,3,false,2019-10-23T17:15:52.000Z,2019-10-23T17:43:07.000Z,27,1635,17,15,4,1,3,0
453017933,45a5785c-feae-4780-9bab-64dbcaff0c4e,1004849,952.03,electronics.smartphone,huawei,2,false,2019-10-23T17:15:52.000Z,2019-10-23T17:43:07.000Z,27,1635,17,15,4,1,2,0
453430391,2d809059-b95f-412a-afbd-33f47044d6a2,15700041,252.0,"","",1,false,2019-10-21T01:57:52.000Z,2019-10-21T01:58:43.000Z,2,51,1,57,2,5,1,0
453430391,16cc8d57-3827-4df5-a897-c7247a845527,15700260,167.03,"",bts,2,false,2019-10-20T15:23:44.000Z,2019-10-20T15:44:14.000Z,11,1230,15,23,1,3,2,0
453430391,136d63f3-57e9-4d24-8d3f-32b410544142,15700260,167.03,"",bts,1,false,2019-10-21T06:55:21.000Z,2019-10-21T06:55:21.000Z,1,0,6,55,2,8,3,2
453430391,bee64a5f-5f52-48ab-ab81-fd73c12ce6af,15700260,167.03,"",bts,1,false,2019-10-21T07:05:13.000Z,2019-10-21T07:05:13.000Z,1,0,7,5,2,9,4,3
453477223,e769eb72-48c5-4265-9733-9ad8291b2bc4,1003527,200.98,electronics.smartphone,xiaomi,1,false,2019-11-02T06:38:33.000Z,2019-11-02T06:39:06.000Z,2,33,6,38,7,1,1,0
453518642,0bb6f2c1-a594-46ca-b291-bc5ba41532ee,5800712,68.47,electronics.audio.subwoofer,alphard,1,false,2019-10-20T08:58:41.000Z,2019-10-20T09:52:01.000Z,29,3200,8,58,1,0,1,0
453576847,abc658e8-8aa8-45d7-a7c3-5efe8d180a9c,10502229,20.31,"",hasbro,1,false,2019-11-04T15:19:28.000Z,2019-11-04T15:19:28.000Z,1,0,15,19,2,3,1,0
453803450,0d49955e-e53e-495f-8e1e-a12f791aba16,12716702,46.08,"",kapsen,1,false,2019-10-27T14:54:17.000Z,2019-10-27T15:05:08.000Z,7,651,14,54,1,1,1,0
454017503,3caa7f2e-e464-4053-9981-80b26c01e3ce,1004768,242.02,electronics.smartphone,samsung,1,false,2019-11-03T07:06:34.000Z,2019-11-03T07:06:46.000Z,2,12,7,6,1,0,1,0
454018412,e47bf370-7363-43d3-9005-c82d9f568eaa,1003281,586.16,electronics.smartphone,samsung,1,false,2019-10-31T15:03:50.000Z,2019-10-31T15:03:50.000Z,1,0,15,3,5,1,1,0
454025757,6b154983-b593-4f35-aeee-b90a8a012fd1,26402947,702.43,"","",1,false,2019-10-21T18:15:56.000Z,2019-10-21T18:47:07.000Z,17,1871,18,15,2,2,1,0
454025757,eaa35ac3-21be-4dbe-98fa-f4349e7bc313,26402947,702.43,"","",2,false,2019-10-22T09:05:42.000Z,2019-10-22T09:44:57.000Z,16,2355,9,5,3,3,3,1
454025757,eaa35ac3-21be-4dbe-98fa-f4349e7bc313,26404070,801.09,"","",1,false,2019-10-22T09:05:42.000Z,2019-10-22T09:44:57.000Z,16,2355,9,5,3,3,1,0
454094426,1a3b9c1d-b09d-4c05-95f7-0f485b8a793a,7101856,231.64,furniture.bedroom.bed,incanto,1,false,2019-10-21T17:18:50.000Z,2019-10-21T17:18:50.000Z,1,0,17,18,2,0,1,0
454263921,c2f8d8ce-0caa-44f2-befe-74b7d57fb7f3,1004237,1093.93,electronics.smartphone,apple,1,false,2019-10-20T04:47:39.000Z,2019-10-20T04:55:02.000Z,3,443,4,47,1,1,1,0
454319264,a21c87fc-d6cc-47cb-863a-46981aa71e8a,1005161,224.22,electronics.smartphone,xiaomi,1,false,2019-10-20T17:01:53.000Z,2019-10-20T17:29:07.000Z,9,1634,17,1,1,0,1,0
454326463,ecd5f764-8d53-43a3-bc86-c5233d300fe3,26400764,121.24,"",lucente,1,false,2019-10-21T19:37:37.000Z,2019-10-21T19:37:37.000Z,1,0,19,37,2,0,1,0
454555218,dcc25d00-ff99-47f4-ab94-bfcefb9f7a4d,22700524,239.36,"",force,3,false,2019-10-23T18:11:31.000Z,2019-10-23T18:25:08.000Z,1,817,18,11,4,0,3,0
454555218,20d06f5a-aa73-4d06-aa4c-6b1c220d550b,22700524,239.36,"",force,1,false,2019-10-23T18:31:51.000Z,2019-10-23T18:31:51.000Z,1,0,18,31,4,1,4,3
454555218,0f3eb905-2699-45a0-849e-8bdaca0ab181,22700524,239.36,"",force,1,false,2019-10-23T18:31:52.000Z,2019-10-23T18:31:52.000Z,1,0,18,31,4,2,5,4
454555218,ee667536-ce27-4959-9bd5-f619e7c06a85,22700524,239.36,"",force,1,false,2019-10-24T02:16:43.000Z,2019-10-24T02:29:24.000Z,11,761,2,16,5,3,6,5
454555218,8bd5b718-6bcc-44ef-8a8b-53162ee9c1ab,22700524,239.35,"",force,2,false,2019-10-26T16:09:53.000Z,2019-10-26T16:18:48.000Z,6,535,16,9,7,6,8,6
454555218,569f0b35-5630-4311-871d-dcde18c34a3c,22700524,239.35,"",force,2,false,2019-10-27T15:22:10.000Z,2019-10-27T15:34:00.000Z,5,710,15,22,1,7,10,8
454555218,bd368417-5fa3-4712-84db-4c33e988b8fa,22700524,239.35,"",force,1,false,2019-10-27T15:37:46.000Z,2019-10-27T15:37:46.000Z,1,0,15,37,1,9,11,10
454555218,9ba237a5-7a11-4ac5-9556-c25b012c7d6b,22700524,239.35,"",force,2,false,2019-10-28T04:06:48.000Z,2019-10-28T18:36:08.000Z,1,52160,4,6,2,13,13,11
454555218,a93745b7-60a8-4bd1-970b-88fe70112e69,22700524,239.35,"",force,1,false,2019-10-29T01:09:06.000Z,2019-10-29T01:09:06.000Z,1,0,1,9,3,14,14,13
454555218,3ad4988d-866d-2d25-25b1-12730f1afb73,22700524,239.36,"",force,1,false,2019-10-31T15:14:01.000Z,2019-10-31T15:14:01.000Z,1,0,15,14,5,16,15,14
454555218,2280d52e-cd1b-a068-6043-6e1c943aa6f6,22700524,239.36,"",force,1,false,2019-11-01T13:26:28.000Z,2019-11-01T13:26:28.000Z,1,0,13,26,6,17,16,15
454555218,30d38378-c264-d2ab-c119-a98f88710439,32701049,83.31,"",allvega,1,false,2019-10-27T16:14:44.000Z,2019-10-27T17:23:08.000Z,37,4104,16,14,1,11,1,0
454555218,30d38378-c264-d2ab-c119-a98f88710439,42700004,562.43,auto.accessories.winch,t-max,1,false,2019-10-27T16:14:44.000Z,2019-10-27T17:23:08.000Z,37,4104,16,14,1,11,1,0
454601511,b70b75b6-ed95-4a43-b8ec-5998aad610bd,15100189,1375.79,"","",2,false,2019-10-27T10:38:01.000Z,2019-10-27T11:02:25.000Z,24,1464,10,38,1,0,2,0
454866564,66f2ab10-61a8-460c-b1c0-e1472ef8a93d,2702667,1209.79,appliances.kitchen.refrigerators,haier,1,false,2019-10-23T12:00:56.000Z,2019-10-23T12:08:20.000Z,4,444,12,0,4,0,1,0
